Scheme Name,Net Asset Value,
ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Dividend,12.9091,
ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Cumulative,14.4536,
ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Direct Plan - Cumulative,14.5429,
ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Cumulative,12.7856,
ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Direct Plan - Cumulative,12.9155,
ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Direct Plan - Dividend,10.8105,
ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Dividend,11.6053,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Cumulative,13.0499,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Direct Plan - Cumulative,13.1176,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Dividend,11.8275,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Cumulative,12.7856,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Cumulative,12.9175,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Dividend,10.8768,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Dividend,11.623,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Cumulative,12.8121,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Direct Plan - Cumulative,12.8857,
ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Dividend,11.6579,
ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Cumulative,13.1037,
ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Cumulative,13.2861,
ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Dividend,12.1955,
ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Dividend,12.0815,
ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Cumulative,12.8626,
ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Cumulative,12.8821,
ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Dividend,11.9052,
ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Dividend,11.8951,
ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Cumulative,14.2209,
ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Direct Plan - Cumulative,14.331,
ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Dividend,13.1764,
ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Cumulative,13.3615,
ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Cumulative,13.4512,
ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Dividend,13.3917,
ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Cumulative,13.4529,
ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Direct Plan - Cumulative,13.5156,
ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Dividend,13.3936,
ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Cumulative,13.2071,
ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Cumulative,13.4207,
ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Dividend,12.5309,
ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Dividend,12.3689,
ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Cumulative,13.2063,
ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Cumulative,13.411,
ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Dividend,12.5277,
ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Dividend,12.381,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Cumulative,12.9933,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Direct Plan - Cumulative,13.0343,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Dividend,12.7302,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Cumulative,13.0841,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Direct Plan - Cumulative,13.1155,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Direct Plan - Dividend,13.0045,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Cumulative,12.8651,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Direct Plan - Cumulative,12.8926,
ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Direct Plan - Dividend,12.8319,
ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R - Cumulative,13.0787,
ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R - Direct Plan - Cumulative,13.0997,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Cumulative,13.065,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Direct Plan - Cumulative,13.1092,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Direct Plan - Dividend,12.0128,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Dividend,12.1637,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Cumulative,12.9935,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Direct Plan - Cumulative,13.0397,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Dividend,11.564,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Cumulative,12.8531,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Direct Plan - Cumulative,12.926,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Direct Plan - Dividend,12.1495,
ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Dividend,12.1142,
ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Cumulative,13.0973,
ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Direct Plan - Cumulative,13.1247,
ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Direct Plan - Dividend,12.7863,
ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Dividend,12.7605,
ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Cumulative,14.0554,
ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Direct Plan - Cumulative,14.1912,
ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Direct Plan - Dividend,14.1272,
ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Dividend,13.9899,
ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Cumulative,14.0594,
ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Direct Plan - Cumulative,14.1861,
ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Dividend,13.2137,
ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Cumulative,14.1111,
ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Direct Plan - Cumulative,14.2333,
ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Direct Plan - Dividend,12.3009,
ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Dividend,12.2513,
ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Cumulative,13.2655,
ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Cumulative,13.3782,
ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Dividend,11.2859,
ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Dividend,11.2264,
ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Cumulative,13.2789,
ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Direct Plan - Cumulative,13.3639,
ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Dividend,11.2477,
ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Cumulative,13.1572,
ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Direct Plan - Cumulative,13.2765,
ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Dividend,13.099,
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Cumulative,13.0658,
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Cumulative,13.2217,
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Dividend,12.3881,
ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Dividend,12.2813,
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Cumulative,13.8351,
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Cumulative,13.9837,
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Dividend,12.916,
ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Dividend,12.8248,
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Cumulative,12.9936,
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Cumulative,13.1726,
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Dividend,12.8898,
ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Dividend,12.7126,
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Cumulative,12.9096,
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Direct Plan - Cumulative,12.9416,
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A - Dividend,12.1673,
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B - Cumulative,12.8966,
ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B - Direct Plan - Cumulative,12.9309,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Cumulative,13.9201,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Direct Plan - Cumulative,13.9822,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D - Dividend,13.8018,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Cumulative,12.7846,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Direct Plan - Cumulative,12.8167,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M - Dividend,12.7259,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Cumulative,12.7817,
ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R - Direct Plan - Cumulative,12.7963,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H - Cumulative,12.8782,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H - Direct Plan - Cumulative,12.9113,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Cumulative,12.793,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Direct Plan - Cumulative,12.8174,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P- Dividend,12.7343,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Cumulative,13.9181,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Direct Plan - Cumulative,13.9741,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S- Dividend,12.7514,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Cumulative,13.9197,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Direct Plan - Cumulative,13.965,
ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T - Dividend,12.75,
ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Cumulative,13.9185,
ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Direct Plan - Cumulative,13.9786,
ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q - Dividend,12.1965,
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N - Cumulative,12.7921,
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N - Direct Plan - Cumulative,12.8723,
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Cumulative,13.8839,
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Direct Plan - Cumulative,13.9663,
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Direct Plan - Dividend,12.8117,
ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O - Dividend,12.7562,
ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Cumulative,13.9708,
ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Direct Plan - Cumulative,14.0538,
ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K - Dividend,12.7844,
ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Cumulative,13.9537,
ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Direct Plan - Cumulative,14.0436,
ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I - Dividend,12.7959,
ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Cumulative,13.8464,
ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Direct Plan - Cumulative,13.9437,
ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G - Dividend,13.1265,
ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F - Cumulative,12.8882,
ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F - Direct Plan - Cumulative,12.951,
ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Cumulative,14.0174,
ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Direct Plan - Cumulative,14.1305,
ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C - Dividend,12.8551,
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Cumulative,13.2093,
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Direct Plan - Cumulative,13.3388,
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Direct Plan - Dividend,12.4137,
ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J - Dividend,12.3287,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Cumulative Option,12.8601,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Direct Plan Cumulative Option,12.8862,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan R Direct Plan Dividend Option,10.6233,
ICICI Prudential Fixed Maturity Plan-Series 74-368 Days Plan R Dividend Option,12.4814,
ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan Q Cumulative Option,12.8593,
ICICI Prudential Fixed Maturity Plan - Series 74 -370 Days Plan Q Direct Plan Cumulative Option,12.8848,
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan Q Direct Plan Dividend Option,12.8257,
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan Q Dividend Option,12.8002,
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Cumulative,13.1435,
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Cumulative,13.3092,
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Direct Plan - Dividend,12.5647,
ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G - Dividend,12.4345,
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P - Cumulative Option,13.0718,
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P - Dividend Option,12.4108,
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan Dividend Option,12.5101,
ICICI Prudential Fixed Maturity Plan - Series 74 - 1092 Days Plan P Direct Plan-Cumulative Option,13.19,
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Cumulative,13.7983,
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Direct Plan - Cumulative,13.8415,
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C - Dividend,12.176,
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Cumulative,12.974,
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Direct Plan - Cumulative,13.0189,
ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D - Dividend,12.4361,
ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Cumulative Option,12.9674,
ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Direct Plan Cumulative Option,12.9978,
ICICI Prudential Fixed Maturity Plan Series 74 368 Days Plan H Dividend Option,12.908,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Cumulative Option,12.9502,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Direct Plan Dividend Option,12.9222,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Direct Plan-Cumulative Option,12.9816,
ICICI Prudential Fixed Maturity Plan -Series 74 -368 Days Plan J Dividend Option,12.8908,
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Cumulative,13.8978,
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Cumulative,13.9616,
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Direct Plan - Dividend,13.8436,
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B - Dividend,13.7801,
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F - Cumulative,13.8231,
ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F - Direct Plan - Cumulative,13.8717,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I - Cumulative Option,12.9887,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I - Dividend Option,10.9302,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan I Direct Plan Dividend Option,12.9655,
ICICI Prudential Fixed Maturity Plan -Series 74-369 Days Plan I Direct Plan Cumulative Option,13.0251,
ICICI Prudential Fixed Maturity Plan - Series 74 - 369 Days Plan K - Cumulative Option,12.9072,
ICICI Prudential Fixed Maturity Plan - Series 74 - 369 Days Plan K Direct Plan Dividend Option,10.9092,
ICICI Prudential Fixed Maturity Plan -Series 74 - 369 Days Plan K - Dividend Option,12.848,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan K Direct Plan Cumulative Option,12.9387,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L - Cumulative Option,12.8812,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L - Dividend Option,12.8233,
ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan L Direct Plan Cumulative Option,12.9043,
ICICI Prudential Fixed Maturity Plan-Series 74- 369 Days Plan L Direct Plan Dividend Option,10.9025,
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Cumulative,13.8662,
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Cumulative,13.9004,
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Direct Plan - Dividend,12.7388,
ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A - Dividend,12.7039,
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S  Cumulative Option,12.7833,
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Direct Plan Cumulative Option,12.8002,
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Direct Plan Dividend Option,12.4505,
ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan S Dividend Option,12.4358,
